INJ_ID,INJ_NO,SPC_DATETIME,PROC_QTY,CV_001,CV_002,CV_003,CV_004,CV_005,CV_006,CV_007,CV_013,CV_014,CV_015,CV_016,CV_017,CV_018,CV_019,CV_020,DAY_COUNT,SV_001,SV_002,SV_003,SV_004,SV_005,SV_008,SV_009,SV_010,SV_011,SV_012,SV_013,SV_014,SV_015,SV_016,SV_017,SV_018,SV_019,SV_020,SV_021,SV_022,SV_023,SV_024,SV_025,SV_028,SV_031,SV_032,SV_033,SV_034,SV_037,SV_038,SV_039,SV_040,SV_041,SV_042,SV_043,SV_044,SV_045,SV_046,SV_049,SV_050,SV_051,SV_055,SV_056,SV_057,SV_058,SV_059,SV_060,SV_063,MOLD_CAVITY,stock_mst_code,weight
2706559.938,12,2023-12-11 9:00,1196.759375,46.30072917,294.7948958,5,0,0,7.899270833,97.00072917,215,209.9927083,204.9927083,189.9927083,160,637,637,22.98541667,62.759375,215,210,205,190,160,60,30,0,0,0,90,60,50,0,0,0,0,0,0,0,2.5,2.5,0,40,100,0,0,3,0,0,0,80,80,0,0,0,130,130,0,1,97,0,2,0,0,0,0,32,0,ST00000168,464.8051042
2706560.156,12,2023-12-11 9:00,1196.776563,46.30067708,294.7952604,5,0,0,7.899322917,97.00067708,215,209.9932292,204.9932292,189.9932292,160,637,637,22.98645833,62.7765625,215,210,205,190,160,60,30,0,0,0,90,60,50,0,0,0,0,0,0,0,2.5,2.5,0,40,100,0,0,3,0,0,0,80,80,0,0,0,130,130,0,1,97,0,2,0,0,0,0,32,0,ST00000168,464.8047396
2706560.375,12,2023-12-11 9:00,1196.79375,46.300625,294.795625,5,0,0,7.899375,97.000625,215,209.99375,204.99375,189.99375,160,637,637,22.9875,62.79375,215,210,205,190,160,60,30,0,0,0,90,60,50,0,0,0,0,0,0,0,2.5,2.5,0,40,100,0,0,3,0,0,0,80,80,0,0,0,130,130,0,1,97,0,2,0,0,0,0,32,0,ST00000168,464.804375
2706560.594,12,2023-12-11 9:00,1196.810937,46.30057292,294.7959896,5,0,0,7.899427083,97.00057292,215,209.9942708,204.9942708,189.9942708,160,637,637,22.98854167,62.8109375,215,210,205,190,160,60,30,0,0,0,90,60,50,0,0,0,0,0,0,0,2.5,2.5,0,40,100,0,0,3,0,0,0,80,80,0,0,0,130,130,0,1,97,0,2,0,0,0,0,32,0,ST00000168,464.8040104
2706560.813,12,2023-12-11 9:00,1196.828125,46.30052083,294.7963542,5,0,0,7.899479167,97.00052083,215,209.9947917,204.9947917,189.9947917,160,637,637,22.98958333,62.828125,215,210,205,190,160,60,30,0,0,0,90,60,50,0,0,0,0,0,0,0,2.5,2.5,0,40,100,0,0,3,0,0,0,80,80,0,0,0,130,130,0,1,97,0,2,0,0,0,0,32,0,ST00000168,464.8036458
2706561.031,12,2023-12-11 9:00,1196.845313,46.30046875,294.7967188,5,0,0,7.89953125,97.00046875,215,209.9953125,204.9953125,189.9953125,160,637,637,22.990625,62.8453125,215,210,205,190,160,60,30,0,0,0,90,60,50,0,0,0,0,0,0,0,2.5,2.5,0,40,100,0,0,3,0,0,0,80,80,0,0,0,130,130,0,1,97,0,2,0,0,0,0,32,0,ST00000168,464.8032813
2706561.25,12,2023-12-11 9:00,1196.8625,46.30041667,294.7970833,5,0,0,7.899583333,97.00041667,215,209.9958333,204.9958333,189.9958333,160,637,637,22.99166667,62.8625,215,210,205,190,160,60,30,0,0,0,90,60,50,0,0,0,0,0,0,0,2.5,2.5,0,40,100,0,0,3,0,0,0,80,80,0,0,0,130,130,0,1,97,0,2,0,0,0,0,32,0,ST00000168,464.8029167
2706561.469,12,2023-12-11 9:00,1196.879688,46.30036458,294.7974479,5,0,0,7.899635417,97.00036458,215,209.9963542,204.9963542,189.9963542,160,637,637,22.99270833,62.8796875,215,210,205,190,160,60,30,0,0,0,90,60,50,0,0,0,0,0,0,0,2.5,2.5,0,40,100,0,0,3,0,0,0,80,80,0,0,0,130,130,0,1,97,0,2,0,0,0,0,32,0,ST00000168,464.8025521
2706561.688,12,2023-12-11 9:00,1196.896875,46.3003125,294.7978125,5,0,0,7.8996875,97.0003125,215,209.996875,204.996875,189.996875,160,637,637,22.99375,62.896875,215,210,205,190,160,60,30,0,0,0,90,60,50,0,0,0,0,0,0,0,2.5,2.5,0,40,100,0,0,3,0,0,0,80,80,0,0,0,130,130,0,1,97,0,2,0,0,0,0,32,0,ST00000168,464.8021875
2706561.906,12,2023-12-11 9:00,1196.914063,46.30026042,294.7981771,5,0,0,7.899739583,97.00026042,215,209.9973958,204.9973958,189.9973958,160,637,637,22.99479167,62.9140625,215,210,205,190,160,60,30,0,0,0,90,60,50,0,0,0,0,0,0,0,2.5,2.5,0,40,100,0,0,3,0,0,0,80,80,0,0,0,130,130,0,1,97,0,2,0,0,0,0,32,0,ST00000168,464.8018229
2706562.125,12,2023-12-11 9:00,1196.93125,46.30020833,294.7985417,5,0,0,7.899791667,97.00020833,215,209.9979167,204.9979167,189.9979167,160,637,637,22.99583333,62.93125,215,210,205,190,160,60,30,0,0,0,90,60,50,0,0,0,0,0,0,0,2.5,2.5,0,40,100,0,0,3,0,0,0,80,80,0,0,0,130,130,0,1,97,0,2,0,0,0,0,32,0,ST00000168,464.8014583
2706562.344,12,2023-12-11 9:00,1196.948438,46.30015625,294.7989063,5,0,0,7.89984375,97.00015625,215,209.9984375,204.9984375,189.9984375,160,637,637,22.996875,62.9484375,215,210,205,190,160,60,30,0,0,0,90,60,50,0,0,0,0,0,0,0,2.5,2.5,0,40,100,0,0,3,0,0,0,80,80,0,0,0,130,130,0,1,97,0,2,0,0,0,0,32,0,ST00000168,464.8010938
2706562.563,12,2023-12-11 9:00,1196.965625,46.30010417,294.7992708,5,0,0,7.899895833,97.00010417,215,209.9989583,204.9989583,189.9989583,160,637,637,22.99791667,62.965625,215,210,205,190,160,60,30,0,0,0,90,60,50,0,0,0,0,0,0,0,2.5,2.5,0,40,100,0,0,3,0,0,0,80,80,0,0,0,130,130,0,1,97,0,2,0,0,0,0,32,0,ST00000168,464.8007292
2706562.781,12,2023-12-11 9:00,1196.982812,46.30005208,294.7996354,5,0,0,7.899947917,97.00005208,215,209.9994792,204.9994792,189.9994792,160,637,637,22.99895833,62.9828125,215,210,205,190,160,60,30,0,0,0,90,60,50,0,0,0,0,0,0,0,2.5,2.5,0,40,100,0,0,3,0,0,0,80,80,0,0,0,130,130,0,1,97,0,2,0,0,0,0,32,0,ST00000168,464.8003646
2706563,12,2023-12-11 9:00,1197,46.3,294.8,5,0,0,7.9,97,215,210,205,190,160,637,637,23,63,215,210,205,190,160,60,30,0,0,0,90,60,50,0,0,0,0,0,0,0,2.5,2.5,0,40,100,0,0,3,0,0,0,80,80,0,0,0,130,130,0,1,97,0,2,0,0,0,0,32,0,ST00000168,464.8
2706563,12,2023-12-11 9:00,1197,46.3,294.8,5,0,0,7.9,97,215,210,205,190,160,637,637,23,63,215,210,205,190,160,60,30,0,0,0,90,60,50,0,0,0,0,0,0,0,2.5,2.5,0,40,100,0,0,3,0,0,0,80,80,0,0,0,130,130,0,1,97,0,2,0,0,0,0,32,0,ST00000168,464.8
2706690,12,2023-12-11 9:09,454,66.3,402.1,8.2,14.7,8.2,20.2,190.2,209,209,199,188,169,637,637,23,64,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,912.3
2706954,12,2023-12-11 9:28,552,70.7,266.1,14.1,0,2.3,28.9,267.1,200,191,193,172,630,630,630,16,53,200,190,180,165,0,40,30,35,35,0,100,88,70,80,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,60,70,0,0,0,125,140,0,1,267,1,1,0,0,0,50,46,1,ST00000616,1340.7
2706990,12,2023-12-11 9:31,472,66.5,401.7,8.2,14.5,8.7,21.5,190,210,205,197,189,171,638,638,24,82,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,908.2
2707450,12,2023-12-11 10:06,499,66.7,402.6,8.3,14.7,8.6,21.8,190.1,209,204,197,189,169,638,638,24,109,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,908.1
2707593,12,2023-12-11 10:16,588,70.8,264.8,14.1,0,2.3,29.1,267,199,192,193,172,630,630,630,16,89,200,190,180,165,0,40,30,35,35,0,100,88,70,80,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,60,70,0,0,0,125,140,0,1,267,1,1,0,0,0,50,46,1,ST00000616,1340.3
2707753,12,2023-12-11 10:28,597,70.8,263.3,14.1,0,2.3,29.2,267,199,192,194,172,630,630,630,16,98,200,190,180,165,0,40,30,35,35,0,100,88,70,80,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,60,70,0,0,0,125,140,0,1,267,1,1,0,0,0,50,46,1,ST00000616,1340.5
2707900,12,2023-12-11 10:39,526,66.7,402.3,8.3,14.8,7.5,21.6,190,210,204,196,189,171,639,639,25,136,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,907.5
2708162,12,2023-12-11 10:58,619,70.8,264.3,14.1,0,2.3,29.2,267,199,192,193,172,630,630,630,16,120,200,190,180,165,0,40,30,35,35,0,100,88,70,80,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,60,70,0,0,0,125,140,0,1,267,1,1,0,0,0,50,46,1,ST00000616,1339.8
2708408,12,2023-12-11 11:15,632,70.7,264,14.1,0,2.3,28.9,267,199,192,194,173,630,630,630,16,133,200,190,180,165,0,40,30,35,35,0,100,88,70,80,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,60,70,0,0,0,125,140,0,1,267,1,1,0,0,0,50,46,1,ST00000616,1342.3
2708622,12,2023-12-11 11:30,566,67,402.7,8.3,14.7,7.9,20.3,190,210,209,199,189,165,639,639,25,176,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,905
2709119,12,2023-12-11 12:05,594,66.8,400.6,8.3,14.6,7.7,20.5,190,210,209,199,188,167,640,640,26,204,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,903.5
2709345,12,2023-12-11 12:21,682,70.5,267.4,14.1,0,2.3,29.1,267.1,199,192,193,172,630,630,630,16,183,200,190,180,165,0,40,35,30,35,0,100,85,70,80,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,60,70,0,0,0,125,140,0,1,267,1,1,0,0,0,50,46,1,ST00000616,1341.9
2709469,12,2023-12-11 12:31,615,67.1,402.3,8.3,14.4,8.3,21.6,190.2,210,208,198,188,166,640,640,26,225,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,908.5
2709539,12,2023-12-11 12:37,694,70.5,262.5,14.1,0,2.3,29.3,267.5,200,192,192,172,630,630,630,16,195,200,190,180,165,0,40,35,30,35,0,100,85,70,80,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,60,70,0,0,0,125,140,0,1,267.5,1,1,0,0,0,50,46,1,ST00000616,1341.5
2709681,12,2023-12-11 12:49,703,70.6,264.8,14.1,0,2.3,29.4,267.1,199,192,193,172,630,630,630,16,204,200,190,180,165,0,42,35,30,35,0,100,85,70,80,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,60,70,0,0,0,125,140,0,1,267,1,1,0,0,0,50,46,1,ST00000616,1342
2709807,12,2023-12-11 12:59,710,70.6,263.2,14.1,0,2.3,29.4,267.1,200,191,192,171,630,630,630,16,211,200,190,180,165,0,42,35,30,35,0,100,85,70,80,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,60,70,0,0,0,125,140,0,1,267,1,1,0,0,0,50,46,1,ST00000616,1343.3
2709838,12,2023-12-11 13:01,165,54,277,11,0,0,9.5,117.1,205,200,190,180,160,639,639,32,271,205,200,190,180,160,19,20,15,0,8,75,70,60,0,0,0,0,0,0,0,4,5,2,0,0,0,0,0,0,0,0,0,80,0,0,0,0,130,0,0,117,0,2,0,0,0,0,32,0,ST00000157,543.5
2709973,12,2023-12-11 13:12,719,70.5,266.8,14.1,0,2.3,29.4,267,200,191,192,170,630,630,630,16,220,200,190,180,165,0,42,35,30,35,0,100,85,70,80,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,60,70,0,0,0,125,140,0,1,267,1,1,0,0,0,50,46,1,ST00000616,1341.2
2710047,12,2023-12-11 13:18,652,67,401.8,8.3,14.5,7.9,21.1,190,210,206,197,187,166,640,640,26,262,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,909.1
2710283,12,2023-12-11 13:35,735,70.6,265.7,14.1,0,2.3,29.4,267.5,200,190,192,170,630,630,630,16,236,200,190,180,165,0,40,35,30,35,0,100,85,70,80,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,60,70,0,0,0,125,140,0,1,267.5,1,1,0,0,0,50,46,1,ST00000616,1340.8
2710542,12,2023-12-11 13:53,680,67,401.5,8.3,14.7,7.4,21.2,190.3,209,206,198,188,165,640,640,26,290,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,902.6
2710634,12,2023-12-11 14:00,227,54,277.6,11,0,0,9.5,117.2,205,200,190,180,160,638,638,32,333,205,200,190,180,160,19,20,15,0,8,75,70,60,0,0,0,0,0,0,0,4,5,2,0,0,0,0,0,0,0,0,0,80,0,0,0,0,130,0,0,117,0,2,0,0,0,0,32,0,ST00000157,544.4
2710884,12,2023-12-11 14:17,767,70.5,266.1,14.1,0,2.3,29.4,267.1,199,192,193,171,630,630,630,16,268,200,190,180,165,0,40,35,30,35,0,100,85,70,80,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,60,70,0,0,0,125,140,0,1,267,1,1,0,0,0,50,46,1,ST00000616,1341.7
2711289,12,2023-12-11 14:45,722,66.8,401.7,8.3,14.2,7.2,21.9,190,209,204,196,189,171,640,640,26,332,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,907.2
2711314,12,2023-12-11 14:47,790,70.6,267.7,14.1,0,2.3,29.6,267,199,192,193,171,630,630,630,16,291,200,190,180,165,0,40,35,30,35,0,100,85,70,80,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,60,70,0,0,0,125,140,0,1,267,1,1,0,0,0,50,46,1,ST00000616,1341.7
2711654,12,2023-12-11 15:11,808,70.5,269.2,14.1,0,2.3,29.7,267,199,192,193,171,630,630,630,16,309,200,190,180,165,0,41,35,30,35,0,100,85,70,80,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,60,70,0,0,0,125,140,0,1,267,1,1,0,0,0,50,46,1,ST00000616,1342.3
2712132,12,2023-12-11 15:44,833,70.6,268.2,14.1,0,2.3,29.6,267,200,191,192,170,630,630,630,16,334,200,190,180,165,0,41,35,30,35,0,100,85,70,80,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,60,70,0,0,0,125,140,0,1,267,1,1,0,0,0,50,46,1,ST00000616,1343.1
2712254.407,12,2023-12-11 15:53,776.6640964,66.8,401.7,8.3,14.2,7.688072289,21.80238554,190.0976145,209,207.9045783,197.9522892,189,168.0715663,640,640,26,386.6640964,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,905.4429398
2712254.645,12,2023-12-11 15:53,776.6775904,66.8,401.7,8.3,14.2,7.688192771,21.80236145,190.0976386,209,207.9055422,197.9527711,189,168.0708434,640,640,26,386.6775904,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,905.442506
2712254.884,12,2023-12-11 15:53,776.6910843,66.8,401.7,8.3,14.2,7.688313253,21.80233735,190.0976627,209,207.906506,197.953253,189,168.0701205,640,640,26,386.6910843,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,905.4420723
2712255.122,12,2023-12-11 15:53,776.7045783,66.8,401.7,8.3,14.2,7.688433735,21.80231325,190.0976867,209,207.9074699,197.9537349,189,168.0693976,640,640,26,386.7045783,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,905.4416386
2712255.36,12,2023-12-11 15:53,776.7180723,66.8,401.7,8.3,14.2,7.688554217,21.80228916,190.0977108,209,207.9084337,197.9542169,189,168.0686747,640,640,26,386.7180723,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,905.4412048
2712255.599,12,2023-12-11 15:53,776.7315663,66.8,401.7,8.3,14.2,7.688674699,21.80226506,190.0977349,209,207.9093976,197.9546988,189,168.0679518,640,640,26,386.7315663,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,905.4407711
2712255.837,12,2023-12-11 15:53,776.7450602,66.8,401.7,8.3,14.2,7.688795181,21.80224096,190.097759,209,207.9103614,197.9551807,189,168.0672289,640,640,26,386.7450602,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,905.4403373
2712256.075,12,2023-12-11 15:53,776.7585542,66.8,401.7,8.3,14.2,7.688915663,21.80221687,190.0977831,209,207.9113253,197.9556627,189,168.066506,640,640,26,386.7585542,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,905.4399036
2712256.313,12,2023-12-11 15:53,776.7720482,66.8,401.7,8.3,14.2,7.689036145,21.80219277,190.0978072,209,207.9122892,197.9561446,189,168.0657831,640,640,26,386.7720482,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,905.4394699
2712256.552,12,2023-12-11 15:53,776.7855422,66.8,401.7,8.3,14.2,7.689156627,21.80216867,190.0978313,209,207.913253,197.9566265,189,168.0650602,640,640,26,386.7855422,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,905.4390361
2712256.79,12,2023-12-11 15:53,776.7990361,66.8,401.7,8.3,14.2,7.689277108,21.80214458,190.0978554,209,207.9142169,197.9571084,189,168.0643373,640,640,26,386.7990361,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,905.4386024
2712257.028,12,2023-12-11 15:53,776.8125301,66.8,401.7,8.3,14.2,7.68939759,21.80212048,190.0978795,209,207.9151807,197.9575904,189,168.0636145,640,640,26,386.8125301,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,905.4381687
2712257.267,12,2023-12-11 15:53,776.8260241,66.8,401.7,8.3,14.2,7.689518072,21.80209639,190.0979036,209,207.9161446,197.9580723,189,168.0628916,640,640,26,386.8260241,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,905.4377349
2712257.505,12,2023-12-11 15:53,776.8395181,66.8,401.7,8.3,14.2,7.689638554,21.80207229,190.0979277,209,207.9171084,197.9585542,189,168.0621687,640,640,26,386.8395181,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,905.4373012
2712257.743,12,2023-12-11 15:53,776.853012,66.8,401.7,8.3,14.2,7.689759036,21.80204819,190.0979518,209,207.9180723,197.9590361,189,168.0614458,640,640,26,386.853012,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,905.4368675
2712257.982,12,2023-12-11 15:53,776.866506,66.8,401.7,8.3,14.2,7.689879518,21.8020241,190.0979759,209,207.9190361,197.9595181,189,168.0607229,640,640,26,386.866506,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,905.4364337
2712258.22,12,2023-12-11 15:53,776.88,66.8,401.7,8.3,14.2,7.69,21.802,190.098,209,207.92,197.96,189,168.06,640,640,26,386.88,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,905.436
2712258.458,12,2023-12-11 15:53,776.893494,66.8,401.7,8.3,14.2,7.690120482,21.8019759,190.0980241,209,207.9209639,197.9604819,189,168.0592771,640,640,26,386.893494,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,905.4355663
2712258.697,12,2023-12-11 15:53,776.906988,66.8,401.7,8.3,14.2,7.690240964,21.80195181,190.0980482,209,207.9219277,197.9609639,189,168.0585542,640,640,26,386.906988,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,905.4351325
2712258.935,12,2023-12-11 15:53,776.9204819,66.8,401.7,8.3,14.2,7.690361446,21.80192771,190.0980723,209,207.9228916,197.9614458,189,168.0578313,640,640,26,386.9204819,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,905.4346988
2712259.173,12,2023-12-11 15:53,776.9339759,66.8,401.7,8.3,14.2,7.690481928,21.80190361,190.0980964,209,207.9238554,197.9619277,189,168.0571084,640,640,26,386.9339759,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,905.4342651
2712259.412,12,2023-12-11 15:53,776.9474699,66.8,401.7,8.3,14.2,7.69060241,21.80187952,190.0981205,209,207.9248193,197.9624096,189,168.0563855,640,640,26,386.9474699,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,905.4338313
2712259.65,12,2023-12-11 15:53,776.9609639,66.8,401.7,8.3,14.2,7.690722892,21.80185542,190.0981446,209,207.9257831,197.9628916,189,168.0556627,640,640,26,386.9609639,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,905.4333976
2712259.888,12,2023-12-11 15:53,776.9744578,66.8,401.7,8.3,14.2,7.690843373,21.80183133,190.0981687,209,207.926747,197.9633735,189,168.0549398,640,640,26,386.9744578,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,905.4329639
2712260.127,12,2023-12-11 15:53,776.9879518,66.8,401.7,8.3,14.2,7.690963855,21.80180723,190.0981928,209,207.9277108,197.9638554,189,168.0542169,640,640,26,386.9879518,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,905.4325301
2712260.365,12,2023-12-11 15:53,777.0014458,66.8,401.7,8.3,14.2,7.691084337,21.80178313,190.0982169,209,207.9286747,197.9643373,189,168.053494,640,640,26,387.0014458,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,905.4320964
2712260.603,12,2023-12-11 15:53,777.0149398,66.8,401.7,8.3,14.2,7.691204819,21.80175904,190.098241,209,207.9296386,197.9648193,189,168.0527711,640,640,26,387.0149398,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,905.4316627
2712260.841,12,2023-12-11 15:53,777.0284337,66.8,401.7,8.3,14.2,7.691325301,21.80173494,190.0982651,209,207.9306024,197.9653012,189,168.0520482,640,640,26,387.0284337,210,205,195,185,165,45,40,0,0,0,118,105,0,0,0,40,15,15,15,15,0,0,0,20,20,0,0,2,0,0,0,80,85,0,0,0,130,130,0,1,190,2,3,0,50,140,0,42,1,ST00000178,905.4312289
